mol_idx,smiles,half-life,sdc,sdx,sa,dga,dgp,dgtot
2483,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)Nc1ccc(OCCOCCOCCOCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc1)c1nnc(C)n1-2,1.26,24.9181,2.6049,19.5756,-21.4422,-246.879,-228.4668
2482,COc1cccc(C(=O)NCCSc2c(-c3ccc(F)cc3)[nH]c3ccccc23)c1OC,1.26,11.4379,1.4182,8.4328,-14.5386,-101.5683,-112.3455
2481,Nc1c(S(=O)(=O)c2cccs2)c2nc3ccccc3nc2n1Cc1ccccc1,1.27,8.0984,1.5082,5.3618,-22.9202,-80.1255,-88.7642
2479,Cc1cccc(N2CCN(C(=O)c3ccc4c(c3)C(O)CCCCCN4C)CC2)c1,1.28,11.8889,0.6609,6.2114,-5.0783,-86.1836,-80.4177
2478,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,1.29,7.5025,0.0,3.883,-5.4507,-48.431,-49.133
2477,CC1=C[C@@H](CN2C(=O)C(C)=C(C)C2=O)[C@H](C(C)C)C[C@H]1Cc1nc2c(C)cccc2[nH]1,1.3,12.2624,0.5934,5.8339,-5.3154,-81.6066,-72.5932
2475,COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@@H]2CCCN(Cc3ccccc3)C2)[C@@H]1c1cccc([N+](=O)[O-])c1,1.3,15.4825,0.535,10.7922,-9.4329,-127.4078,-107.6823
2474,CCOc1ccc(NC(=O)c2ccc(F)c(S(=O)(=O)N(CC)Cc3ccccc3)c2)cc1,1.3,12.9341,0.6256,8.9279,-7.4243,-106.0888,-94.9355
2473,Nc1ncc(S(=O)(=O)N2CCN(c3ccccc3)CC2)cn1,1.3,8.9565,1.7332,6.4691,-7.3447,-94.9835,-76.2829
2472,CC(=O)N1CCc2cc(S(=O)(=O)NCCC3=CCCCC3)ccc21,1.3,10.3037,0.7462,5.9909,-1.494,-77.1773,-63.3276
2471,Cc1nn2c(c1-c1ccccc1-c1ccccc1)N(CCC(C)C)CCC2,1.31,9.0919,0.0,2.1082,-9.4827,-40.539,-38.1776
2470,Cc1ccc(-c2nnc(Nc3ccc(Br)cc3)c3ccccc23)cc1S(=O)(=O)N1CCN(C)CC1,1.31,12.5074,0.6528,7.2854,-13.3351,-101.956,-90.1529
2469,Cc1ccc(NC(=O)c2c(N3CCCC3=O)c3cc(C)ccc3n2C)c(C)c1,1.31,9.7083,0.64,5.3291,-12.8152,-73.602,-74.7064
2468,CCCCCn1c(CCCNC(=O)c2ccccc2OC)nc2ccccc21,1.31,10.6096,0.8037,5.5741,-5.2997,-78.9962,-75.5718
2467,CCc1ccc(OC(C)C(=O)N2CCC(c3nc4ccccc4o3)CC2)cc1,1.32,11.9199,0.0,6.2288,-9.7825,-81.0088,-63.0677
2465,CCOc1ccc(NC(=O)CC2C(=O)N(c3ccc(F)cc3)C(=O)N2CCc2sccc2C)cc1,1.33,13.9396,0.6061,9.9811,-12.8057,-120.4073,-109.3054
2464,CN(C)c1ccc(S(=O)(=O)N2CCCCC2)cc1NS(=O)(=O)c1ccc2ccccc2c1,1.34,12.9628,0.9114,8.0307,-8.7333,-105.0059,-84.4225
2463,Cc1ccc(CNCc2cn[nH]c2-c2ccc(C)cc2)cc1,1.34,7.1042,1.2984,2.3808,-9.0418,-44.968,-54.0098
2461,COc1cccc(CNCCSc2nnnn2C)c1OCc1ccc(Cl)cc1Cl,1.35,11.484,0.7278,7.9482,-2.8516,-103.4378,-76.6805
2459,CCOC(=O)C1CCN(C(=O)C(C)(C)NC(=O)Nc2ccc(Cl)cc2Cl)CC1,1.36,11.8598,1.5267,10.0431,4.0283,-120.7709,-99.8083
2458,CCCN(C(=O)c1sc2nc3n(c(=O)c2c1C)CCCC3)c1ccccc1C,1.36,10.1758,0.0,5.2361,-9.7545,-72.1044,-65.6464
2457,CN1CCC(N(Cc2cccs2)c2ccccc2)CC1,1.37,7.3115,0.0,2.2709,-4.0547,-38.9112,-41.5045
2456,CCCc1oc2ccc(NS(=O)(=O)c3ccc(OC)cc3)cc2c1C(=O)OCC,1.37,11.7391,0.8896,9.2761,-8.245,-107.9511,-99.4305
2454,CCOc1ccc(CCNC(=O)c2cc3ccccc3n2C)cc1OCC,1.38,10.5134,0.6082,6.0997,-7.9091,-79.5709,-79.5396
2451,CN(C(=O)COC(=O)c1csc(NCc2ccccc2)n1)c1ccccc1,1.4,10.5646,0.7709,6.5908,-12.6179,-88.8822,-75.3569
2450,CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1,1.4,7.1122,0.0,1.5094,-6.1495,-26.1725,-32.322
2449,CCOC(=O)C1CCN(C(=O)C(C)(C)NC(=O)Nc2ccc(-c3ccccc3)cc2)CC1,1.4,13.5688,1.1465,8.4992,-4.8346,-110.4805,-98.0814
2447,COc1ccc(OC)c(-c2nnc3n2N=C(c2c(OC)cccc2OC)CS3)c1,1.4,10.5992,0.0,7.5978,-14.0204,-95.774,-96.4075
2446,Cc1cccc([C@H]2[C@@H]3C=CC[C@@H](C)[C@@H]3C(=O)N2Cc2ccccc2)c1,1.4,9.3557,0.0,2.5078,-10.0057,-37.3562,-39.2133
2445,O=c1[nH]c(C2CCN(S(=O)(=O)c3ccc4c(c3)OCCO4)CC2)nc2c1nnn2Cc1c(F)cccc1Cl,1.4,13.9247,0.8392,11.725,-16.8237,-144.7133,-128.3271
2443,O=C(NCC1Cn2cccc2CN1Cc1cccnc1)Nc1ccccc1,1.41,10.529,1.1089,5.6263,-13.132,-89.8734,-100.3713
2442,Cc1nn2c(c1-c1ccccc1OCc1ccccc1)N(C(=O)Cc1ccc3c(c1)OCO3)CCC2,1.41,13.6785,0.0,7.508,-23.5055,-97.4942,-95.6549
2440,CCc1cccc(NC(=O)c2c(C)oc3nc(C)nc(N4CCCC4)c23)c1,1.41,9.885,0.6209,5.8661,-11.205,-84.0961,-79.6863
2438,Cc1cccc(CS(=O)(=O)c2ncc(Cl)c(C(=O)Nc3nc4ccc(F)cc4s3)n2)c1,1.43,8.5792,0.9794,7.5761,-15.0326,-93.1566,-89.1825
2434,O=C(Nc1ccccc1)C1CCN(c2ncc(-c3ccc4c(c3)OCCCO4)s2)CC1,1.44,12.1359,0.5469,7.2634,-15.894,-97.6681,-101.3199
2433,CN(Cc1cccs1)c1ncnc2ccc(-c3ccc4c(c3)OCO4)cc12,1.44,9.4305,0.0,4.9623,-21.7289,-70.8747,-71.2545
2432,O=C(COc1ccccc1)NCC(c1cccs1)S(=O)(=O)c1ccc(Cl)cc1,1.44,10.2254,0.9418,7.1471,-9.2192,-84.3261,-81.0569
2430,CC1CCN(S(=O)(=O)c2ccc3c(ccc(=O)n3CC(=O)NCc3ccc(Cl)cc3)c2)CC1,1.45,13.5,0.508,9.0301,-7.4195,-112.1208,-89.414
2429,CCOc1ccccc1N(CC(=O)N1CCOCC1)S(=O)(=O)c1ccc(SC)cc1,1.45,13.0428,0.0,8.9319,-2.5202,-107.142,-80.0659
2428,O=C(Oc1ccc[nH]c1=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,1.46,6.2341,1.1176,8.3155,-11.9048,-88.98,-87.3507
2427,COC(=O)c1sccc1NC(=O)c1sccc1C,1.46,5.952,0.9444,5.1203,-7.238,-61.2764,-60.4823
2426,Fc1ccccc1CNCc1ccc(-c2ccnc3[nH]ccc23)cc1,1.47,8.1083,1.3573,4.3783,-15.6734,-63.1835,-78.8569
2425,CCc1ccc2ncc(C(=O)c3ccc(C)c(C)c3)c(N3CCC(C(N)=O)CC3)c2c1,1.47,11.6677,1.3047,6.0284,-10.5315,-85.8263,-96.3578
2424,COc1ccc(Cn2c(CCC(=O)Nc3cc(C)cc(C)c3)nc3cccnc32)cc1,1.47,12.1652,0.5674,6.3163,-14.5714,-91.6103,-90.8713
2422,CCCC1=Nc2cc(C(=O)NC3CCCCC3)ccc2Sc2ccc(C)cc21,1.48,9.3951,0.5656,3.9194,-6.5543,-57.4732,-62.9008
2421,CC(=O)c1c(C)oc2ccc(N(C(=O)Oc3ccccc3)S(=O)(=O)c3ccccc3)cc12,1.48,11.3591,0.0,7.8321,-18.6204,-91.5057,-88.0503
2420,O=C(c1cccs1)c1nonc1C(=O)c1cccs1,1.49,4.2345,0.0,3.4072,-14.5564,-44.8032,-49.194
2417,O=C(Nc1ccc2c(N3CCCCC3)ncnc2c1)c1cc(F)cc(F)c1,1.5,9.8566,0.692,7.7077,-12.7883,-96.8223,-99.1671
2416,CCOc1ccc(CCNC(=O)c2ccnn2Cc2cccc(C)c2)cc1OCC,1.5,12.2316,0.5328,6.7201,-7.2388,-90.0317,-86.4454
2414,CCOc1ccc(CCNC(=O)c2cc3sccc3n2Cc2ccccn2)cc1OCC,1.5,11.9276,0.589,6.9664,-13.113,-93.3001,-96.1234
2411,CCCc1ccc(NC(=O)c2ccc3c(c2)NC(=O)CS3)cc1,1.5,7.6139,1.4955,5.1369,-8.922,-68.5992,-76.3643
2410,CCOC(=O)C1CCN(C(=O)C2(NC(=O)Nc3ccccc3Cl)CCCC2)CC1,1.5,12.7575,1.7918,9.8793,0.3082,-122.3302,-103.1315
2408,C=Cc1ccc(C(=O)N2CCCC(CCC(=O)N3CCN(c4ccccn4)CC3)C2)cc1,1.5,14.1452,0.0,6.5202,-7.8538,-93.828,-77.9415
2406,c1ccc(-c2csc3ncnc(Sc4nnn(-c5ccccc5)n4)c23)cc1,1.5,7.3696,0.0,2.8906,-23.6059,-54.4166,-61.0575
2405,CCN(c1ccccc1)S(=O)(=O)c1cc(C(=O)Nc2ccc(Br)cc2)ccc1F,1.5,10.7188,0.6364,8.0,-9.9844,-92.833,-87.2594
2403,COc1ccc(OC)c(N2C(=O)C(Cl)=C(N3CCCCC3)C2=O)c1,1.5,9.2831,0.0,7.4956,-5.6622,-87.6388,-74.4735
2402,COc1ccc(-c2cn[nH]c2-c2ccc(OC)cc2)cc1,1.5,7.572,0.7412,4.3468,-13.0154,-58.848,-71.8635
2401,CC1CCN(C(=O)c2ccc(-c3ccc(N4CCSCC4)nc3)cc2)CC1,1.52,10.5673,0.0,4.8016,-6.3205,-70.0434,-60.4982
2400,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,1.52,10.4588,1.9022,7.8687,-11.5544,-101.0176,-108.7919
2399,O=c1cc(CSc2ccc(Cl)cc2)nc(-c2ccccn2)[nH]1,1.52,6.7731,1.09,4.7328,-10.6926,-65.4981,-72.5241
2397,O=C(Nc1ccccc1)C1CCN(c2nc(-c3ccc(Br)cc3)cs2)CC1,1.53,9.994,0.5415,5.4136,-12.1503,-74.7523,-79.161
2394,CC1=Nc2cc(C(=O)NCCc3ccccc3)ccc2Sc2c(C)ccc(C)c21,1.54,10.1436,0.5418,3.9215,-13.5054,-57.7361,-70.0592
2392,O=C(c1cc2ccccc2[nH]1)N1CCc2c(n(Cc3cccnc3)n(CCc3ccccc3)c2=O)C1,1.55,13.2829,0.9081,6.7735,-24.5604,-100.3899,-102.4436
2390,Cc1nc2ccc(NC(=O)c3cc(S(=O)(=O)N(C)c4ccccc4)ccc3Cl)cc2s1,1.55,10.4947,0.6867,6.9072,-16.011,-90.1027,-88.0537
2389,Cc1ccc2c(c1)N(S(=O)(=O)c1cc(-c3onc(C)c3C)ccc1C)CCO2,1.56,10.8565,0.0,6.3067,-12.597,-78.5647,-67.3314
2388,CC1CC(C)(C)N(C(=O)CN2C(=O)c3ccccc3C2=O)c2ccccc21,1.56,9.8281,0.0,5.7262,-12.2665,-72.4808,-65.4019
2387,Cc1cccc(N(C)c2nc3ccccc3c3nnc(C)n23)c1,1.57,7.9786,0.0,3.0989,-16.7132,-55.7478,-47.0881
2385,Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3cc4c(s3)CCC4)CC2)cc1,1.58,10.5552,0.0,5.7796,-7.3995,-73.7416,-53.3934
2383,CC(=O)O[C@H]1CC[C@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]3C[C@H]3O[C@]4(CC[C@H](C)CN4)[C@H](C)[C@@H]32)C1,1.58,12.2483,0.5332,6.012,5.9387,-75.9373,-58.8933
2382,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,1.59,16.9723,2.2364,13.1095,-7.3004,-166.6546,-139.1289
2381,COc1cccc(NCCC2(c3ccccc3)CC(C)(C)OC(C)(C)C2)c1,1.6,9.6329,0.4882,4.1462,0.6379,-55.0468,-54.4089
2380,CC(C)(C)OC(=O)N[C@@H](Cc1ccc(O[S+](=O)([O-])c2cccc3cnccc23)cc1)C(=O)N1CCN(Cc2ccccc2)CC1,1.6,18.0507,0.7971,12.0282,-11.2031,-149.809,-120.3005
2379,CCOc1ccc(CCNC(=O)c2cc3ccccc3n2CCN2CCOCC2)cc1OCC,1.6,13.2343,0.6488,8.3316,-4.6655,-108.3393,-98.8548
2376,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1ccc(N2CCCC2=O)cc1,1.6,11.3277,2.0236,8.2131,-22.0525,-115.0516,-127.8976
2374,CCOc1ccc(CCNC(=O)c2cc3sccc3n2CCN2CCOCC2)cc1OCC,1.6,13.5522,0.5452,8.9471,-4.1155,-115.2131,-103.2257
2372,CCOc1ccc(CCNC(=O)c2cc3sccc3n2Cc2ccncc2)cc1OCC,1.6,12.2527,0.601,7.2017,-13.1105,-96.7313,-101.4414
2369,Cc1ccc(C)c(S(=O)(=O)NCC2CN(Cc3ccccc3)CCO2)c1,1.6,11.055,0.7953,6.2301,-0.3241,-81.8983,-69.1033
2367,COc1cccc(CNc2ccc(S(=O)(=O)Nc3cccs3)cc2)c1O,1.6,8.6278,2.3514,7.1099,-12.0913,-91.0769,-95.7588
2366,Cc1ccc(S(=O)(=O)Nc2ccccc2CNc2nc(-c3ccccc3)cs2)cc1,1.6,9.7685,1.4986,5.0474,-17.2615,-73.9076,-82.7655
2365,Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)Nc2nccs2)cc1,1.6,7.5328,2.0329,5.7265,-13.1288,-78.1376,-86.6633
2358,CCOc1ccc(CCNC(=O)c2cc3c(s2)CCC3)cc1OCC,1.6,9.2596,0.5553,5.4179,-4.4497,-67.1009,-67.1785
2357,CCOc1ccc(CCNC(=O)c2cc3ccccc3o2)cc1OCC,1.6,9.8815,0.7698,6.7528,-8.9894,-81.5739,-81.5235
2354,COc1ccc(C2Nc3ccccc3C(=O)N2Cc2ccco2)cc1,1.6,9.4599,0.6615,6.0458,-17.0229,-78.7051,-86.5382
2351,Cc1cc(C)nc(N2CCCC(C(=O)NCCc3ccc(F)cc3)C2)n1,1.6,11.3442,0.5644,6.6278,-3.7936,-89.7976,-77.6108
2350,COc1ccc(CN(C2CCCCC2C)S(=O)(=O)c2ccc(S(=O)(=O)N(C)C)cc2)cc1OC,1.6,15.6854,0.0,10.031,3.1613,-121.041,-69.6722
2349,c1cnc(N2CCN(Cc3c[nH]c4ccccc34)CC2)nc1,1.6,8.3067,0.617,3.8475,-12.1449,-68.9734,-62.6844
2346,CCOC(=O)c1nc(Nc2ccc(N3CCC(C)CC3)cc2)c2ccccc2n1,1.62,10.118,0.5995,5.6965,-11.355,-83.5242,-70.8205
2344,CC(C)(C)CN1CCNc2cc(Nc3ccccc3)ncc2C1,1.64,7.4437,1.0477,3.3891,-3.8437,-61.0675,-64.9111
2343,CN(Cc1ccccc1)C(=O)c1ccc(S(=O)(=O)Nc2ccccc2)cc1,1.64,10.3895,0.8648,5.8438,-12.5306,-77.3255,-74.8257
2340,O=C(NCCCc1ccccc1)c1cccc(-c2cc(O)c3ncccc3c2)c1,1.65,9.8543,1.3486,4.8829,-17.7194,-68.4657,-86.1851
2338,COc1ccc2[nH]cc(CCNC(=O)c3cnn(-c4ccc(C)cc4)c3C3CCN(C(=O)OC(C)(C)C)CC3)c2c1,1.65,16.6586,1.2756,10.323,-12.1987,-139.6555,-123.3947
2337,O=C(CCCN1CCC2(CC1)C(=O)N(Cc1cccc(F)c1)CN2c1ccccc1)c1ccc(F)cc1,1.65,15.7853,0.0,9.3296,-11.2618,-112.453,-103.8227
2336,CC(C)N(CCC(=O)c1ccc2ccccc2c1)Cc1ccccc1,1.65,9.4319,0.0,2.6993,-6.8786,-39.8776,-46.7562
2335,CCOc1ccc(CCNC(=O)c2cccc(C(=O)c3ccccc3)c2)cc1OCC,1.66,12.4109,0.5544,7.0067,-9.9897,-86.6168,-92.8342
2334,O=C(Cc1c[nH]c2ncc(-c3ccc(Cl)cc3)cc12)NCc1cccnc1,1.66,8.8283,1.4237,5.5719,-16.8556,-81.8075,-98.6631
2331,Cc1ccccc1C(C(=O)NC1CCCC1)N(C(=O)Cn1cnc2ccccc21)c1cccc(F)c1,1.67,13.2559,0.5813,7.6276,-16.2196,-101.1351,-98.4193
2330,CC(C)c1ccc(OCc2nc3c(n2Cc2ccccc2)C(=O)N(CC2CCOCC2)CCN3)cc1,1.68,13.7835,0.7181,7.7967,-9.4951,-107.2235,-90.3694
2329,COc1ccccc1N1CCN(C2CCCCC2NS(=O)(=O)c2ccccc2)CC1,1.69,11.9623,0.8134,6.7109,-2.9785,-91.6124,-79.8057
2328,C[C@@H]1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)Cc3sc(NS(=O)(=O)Cc4ccccc4)nc3[C@@H](C)[C@H]21,1.69,11.8473,0.9413,7.1158,-7.4196,-90.067,-80.8457
2327,COc1ccc(-c2noc(CSc3nnc(Cc4ccccc4)n3-c3ccc(F)cc3)n2)cc1,1.69,11.7615,0.0,6.8815,-20.7571,-92.3559,-86.3446
2326,Cc1ccc(S(=O)(=O)Nc2ccccc2N2CCCCC2)cc1,1.69,8.4689,0.8879,4.4145,-6.4001,-61.0675,-58.832
2325,CCOC(=O)C1CCN(c2ncnc3c2c(-c2ccccc2)cn3-c2ccccc2)CC1,1.69,12.8157,0.0,6.1098,-17.7791,-88.944,-80.3835
2324,CSc1nnc2c3ccccc3n(CCc3ccccc3)c2n1,1.69,7.7803,0.0,2.7903,-14.6465,-49.0828,-45.163
2323,O=C(Nc1cccc(Cc2ccccc2)n1)c1ccc(-c2cccc([N+](=O)[O-])c2)o1,1.7,10.0244,0.823,6.9642,-20.8634,-84.6108,-95.5596
2322,CCOc1ccc(CCNC(=O)c2cc3cccnc3n2Cc2cccc(C)n2)cc1OCC,1.7,13.2043,0.5809,7.5423,-12.6781,-104.0627,-102.8359
2321,CCOc1ccc(CCNC(=O)c2cc3cccnc3n2Cc2cccc(C)c2)cc1OCC,1.7,13.1512,0.3265,6.8572,-12.6284,-93.0211,-93.2871
2317,COc1cccc(CNC(=O)c2ccc(N3CCCC3)c(NC(=O)Nc3ccccc3F)c2)c1,1.7,12.362,2.2487,9.6968,-14.13,-124.2071,-138.3371
2314,Cc1ccc(S(=O)(=O)Nc2ccccc2Nc2nc(-c3ccccc3)cs2)cc1,1.7,8.7811,1.8593,4.9299,-18.3641,-72.15,-82.5212
2309,Cc1ccc(OCCn2c(CCNC(=O)N3CCCCC3)nc3ccccc32)cc1,1.7,11.6092,0.7177,6.0879,-8.9664,-88.0844,-79.041
2308,CCOC(=O)C1CCN(C(=O)C2(NC(=O)Nc3ccccc3Cl)CCC2)CC1,1.7,11.9323,1.4999,9.3352,-0.8227,-115.5306,-99.0378
2307,CCOc1ccc(CCNC(=O)c2ccc3ccccc3n2)cc1OCC,1.7,10.2891,0.7985,6.0891,-9.0989,-79.7996,-80.5963
2304,NC(=O)C1CCN(c2nc(-c3ccc4c(c3)OCO4)cs2)CC1,1.7,8.5342,1.4641,6.8363,-12.2942,-91.8843,-87.6176
2301,Clc1ccccc1-c1nnc2sc(-c3ccc4c(c3)OCO4)nn12,1.7,6.241,0.0,4.3868,-21.9433,-59.8051,-64.8926
2298,Cc1noc(C)c1C(=O)N1CCC2(CCCN(C(c3ccccc3)c3ccccc3)C2)CC1,1.7,12.7216,0.0,5.0249,-9.8579,-73.4456,-70.9277
2296,CC(CCc1ccc(O)cc1)NCc1ccc(Cl)cc1Cl,1.7,7.1671,1.2023,4.5851,0.7297,-54.8834,-54.1537
2295,Cc1[nH]c2ccccc2c1CN1CCN(c2ccccn2)CC1,1.7,8.2294,0.5504,3.2517,-11.0977,-59.057,-61.1142
2294,Oc1ccc(C(=S)N2CCN(c3cccc(Cl)c3)CC2)cc1,1.7,7.9479,0.7391,4.8663,-8.0026,-62.9699,-64.8005
2293,NC(=O)C1CCN(c2nccc(-c3ccc4c(c3)OCCO4)n2)CC1,1.71,10.2215,1.3734,7.5335,-11.7674,-104.2713,-96.6871
2291,O=C(NCCc1ccccc1)C1CCN(c2nc(-c3ccc(Br)cc3)cs2)CC1,1.71,11.3149,0.5462,5.7375,-9.9409,-79.106,-80.6454
2289,CCOc1ccc(C(=O)Nc2ccc(S(=O)(=O)N3CCCCC3c3cccnc3)cc2)cc1,1.71,13.2452,0.6019,8.1219,-10.4148,-106.4444,-98.3409
2288,CN1CCN(C(=O)Cc2c[nH]c3ncc(-c4ccccc4Oc4ccccc4)cc23)CC1,1.72,11.6507,0.7841,6.2455,-17.7463,-91.7922,-98.7176
2287,CN1CCN(c2ccc(Nc3c4ccccc4nc4ccccc34)cc2)CC1,1.72,9.3715,0.6027,3.3682,-17.9812,-62.3527,-76.8432
2286,Cn1nnnc1SCCCNCc1cccc(OCc2ccccc2Cl)c1,1.72,10.6074,0.6115,5.9108,-3.9714,-83.8879,-63.3294
2285,CC1Cc2cc(S(=O)(=O)NCc3ccc(N(C)C)cc3)ccc2N1C(=O)C1CCC1,1.73,12.3184,0.7477,6.9681,-6.0115,-93.9175,-83.6528
2284,CCN(CC)CCOc1ccc(Cc2ccccc2)cc1,1.73,7.7068,0.0,2.4174,-0.2608,-35.4537,-31.3749
2282,c1ccc(Nc2cc3c(cn2)CN(Cc2ccsc2)CCN3)cc1,1.74,8.1077,1.1114,3.7775,-13.4239,-65.8331,-79.2569
2281,CN(C(=O)OC(C)(C)C)[C@@H](Cc1ccc(O[S+](=O)([O-])c2cccc3cnccc23)cc1)C(=O)N1CCN(C(=O)OCc2ccccc2)CC1,1.74,22.0167,0.0,15.236,-12.5079,-182.7696,-113.4543
2276,O=C(NCc1ccccc1)C1CCN(c2nc(-c3ccc(Br)cc3)cs2)CC1,1.75,10.6553,0.5227,5.5672,-11.0522,-76.7953,-80.3517
2274,Cc1nn2c(c1-c1ccccc1Oc1ccccc1)N(Cc1ccccc1O)CCC2,1.76,10.8742,0.6846,5.2101,-20.2439,-74.1375,-83.5794
2273,CN(C)CC/C=C1\c2ccccc2Sc2ccc(Cl)cc21,1.76,6.6383,0.0,2.3564,-5.137,-32.2205,-37.3575
2272,COc1cc2c(cc1Oc1cccc(N(C)C)c1)NC(=O)C21CCN(c2cnccn2)CC1,1.77,12.9356,0.7934,8.1575,-16.9312,-115.8353,-118.2272
2271,c1ccc(Nc2cc3c(cn2)CN(Cc2cccs2)CCN3)cc1,1.77,8.1079,1.0626,3.7048,-13.4322,-64.8137,-77.2499
2269,Cc1c(C)n(Cc2ccccc2)c2ccc(C(=O)OCCN(C)C)cc12,1.78,10.211,0.0,4.8367,-6.275,-66.0356,-57.8633
2262,CC1CCN(S(=O)(=O)c2ccc3c(c2)C(C)(C)C(=O)N3CC(=O)NCc2ccco2)CC1,1.8,13.8465,0.7455,9.4564,-5.1534,-118.6543,-94.6122
2261,Cc1cnc(-c2ccccc2C(F)F)nc1NCC1CN(c2cnccn2)C1,1.8,11.0524,0.5658,7.4468,-11.4793,-103.1128,-94.4652
2258,COc1ccc(C2Nc3ccccc3C(=O)N2Cc2cccnc2)cc1COc1c(C)cc(NC(C)=O)cc1C,1.8,15.4044,1.1569,9.2276,-19.919,-124.3583,-137.8089
2253,CC(=O)c1sc(NC(=O)c2ccco2)nc1-c1ccccc1,1.8,6.633,0.8615,5.1246,-14.2356,-66.4457,-81.1475
2252,O=C(Nc1ccc(S(=O)(=O)N2CCN(Cc3ccccc3)CC2)cc1)c1cnccn1,1.8,12.4088,0.6435,7.5827,-11.1694,-107.7084,-94.1504
2251,CCc1ccccc1OC[C@@H](O)CN[C@H]1CCCc2ccccc21,1.8,8.5197,1.3456,4.4204,-1.471,-58.7583,-60.2293
2250,O=C(c1cnccn1)N1CCC2(CCCN(C(c3ccccc3)c3ccccc3)C2)CC1,1.8,12.5969,0.0,4.7712,-11.9597,-76.2638,-70.6649
2249,Cc1ccc(C2=CSC(NC(=O)CSc3nncn3C)=NN2)cc1,1.8,7.5613,1.599,5.0177,-8.7707,-79.4648,-75.011
2248,COc1ccc(CCNC(=O)Cn2c(=O)c3cccn3c3ccc(F)cc32)cc1OC,1.81,12.0295,0.6034,9.5031,-15.0714,-113.5779,-112.9259
2247,CCc1ccc(C2Sc3ccccc3NC3=C2C(=O)c2ccccc23)cc1,1.81,7.8778,0.6172,2.9454,-19.9599,-42.2232,-62.1831
2246,CC(C)c1ccc(OCc2nc3c(n2Cc2ccccc2)C(=O)N(CC2CC2)CCN3)cc1,1.82,12.3521,0.6802,6.3666,-12.7336,-92.371,-76.8477
2245,COCCN1CCNc2nc(COc3ccc(C(C)C)cc3)n(Cc3ccccc3)c2C1=O,1.82,12.5164,0.6747,7.3963,-8.4313,-102.3394,-81.9959
2244,CCCCC(C)/C=C(C)/C=C(\C)C(=O)NC1=CC(O)(/C=C/C=C/C=C/C(=O)NC2=C(O)CCC2=O)C2OC2C1=O,1.83,13.7386,3.3591,11.0919,-0.1707,-134.8552,-131.4383
2243,Cc1cc(C)cc(NS(=O)(=O)c2ccc3[nH]cc(C(=O)NCc4ccco4)c(=O)c3c2)c1,1.84,10.2748,2.32,8.834,-17.2704,-113.8187,-124.3185
2242,COc1ccc2[nH]c(C[C@@H]3C[C@@H](C(C)C)[C@H](CNCc4ccccc4O)C=C3C)nc2n1,1.85,11.52,1.7632,6.5611,-5.2032,-96.3111,-89.8813
2241,CNc1nc(-c2ccc3c(N)n[nH]c3c2)cc(N2C[C@@H](C(=O)NC3CCCCC3)CC[C@@H]2C)n1,1.85,11.8046,3.3267,8.215,-10.205,-132.3154,-131.4851
2238,O=C(NCCCNc1nc(Nc2cccc(NC(=O)N3CCCC3)c2)ncc1I)c1cccs1,1.87,12.0212,2.7212,9.5521,-10.9213,-137.2987,-132.7341
2237,Cn1cc2c3c(cccc31)CN(C(=O)c1ccc(F)c(Cl)c1)CC2,1.88,8.5178,0.0,5.2742,-12.7598,-63.5329,-67.7813
2234,O=S(=O)(c1ccccc1)c1nnn2c1nc(NCc1cccs1)c1sccc12,1.88,7.769,0.7262,5.3454,-22.4826,-77.7023,-79.193
2232,CCOc1ccc(CCNC(=O)c2cc3ncccc3n2Cc2cccc(C)c2)cc1OCC,1.9,13.0703,0.564,6.9398,-12.638,-94.4945,-96.554
2230,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccco3)cs2)cc1,1.9,8.9968,2.0981,7.6768,-18.8923,-103.8434,-115.5943
2229,COc1ccc(CN2CCN(C(=O)c3cc4c(s3)CCC4)CC2)cc1,1.9,9.7233,0.0,5.0755,-7.4583,-66.8963,-62.6113
2228,O=C(NCc1ccc(N2CCCC2)nc1)c1cc(Cl)ccc1O,1.9,8.3329,1.6974,6.4532,-7.6369,-85.173,-87.2306
2222,CCOc1ccc(CCNC(=O)c2ccc(Oc3ccccc3)cc2)cc1OCC,1.9,12.0265,0.5873,6.8661,-9.7548,-84.9661,-90.7075
