smiles,sdc,sdx,sa,dga,dgp,dgtot
C1=CC(=CC=C1CNC2=C3C(=NOC3=NC=N2)C4=CC=C(C=C4)F)F,7.9086,0.8205,4.0016,-17.5885,-81.1549,-88.1604
CC(=O)C1=CC=C(C=C1)N2CCN(CC2)S(=O)(=O)C3=C(C=C4C(=C3)CC(=O)N4)Cl,11.6397,0.8945,5.1556,-9.378,-106.1956,-95.1588
CC1=CC(=NC(=C1)NC(=S)N2CCN(CC2)C3=CC=CC(=N3)C(F)(F)F)C,10.0737,0.755,5.0009,-3.8974,-98.3745,-77.3613
C1C(CO1)NC2=C(N=C(O2)C3=CC=CC4=CC=CC=C43)C#N,7.2972,0.8206,3.5249,-19.463,-68.9852,-77.8246
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)O)F,7.4856,1.6865,4.2193,-19.8227,-83.6476,-98.2985
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)OCC(F)(F)F)F,9.8416,0.65,4.9532,-15.0939,-102.8699,-95.8809
COC1=CC=CC(=C1)C(=O)NC2=CC3=C(C=C2)OC(=N3)C4=CC5=CC=CC=C5C=C4,9.8487,0.6059,3.6451,-25.3342,-77.1186,-94.058
CC[C@](C)(C(=O)NCC(F)(F)F)NC1=NC(=NC=C1)C2=CNC3=C2C=CC=N3,10.4637,2.736,6.5977,-5.8721,-129.2219,-118.0556
C1=CC=C(C=C1)C2=CN3C(=CN=C3C4=CC=C(C=C4)C(=O)NCCCN5C=CN=C5)C=N2,11.88,0.5941,5.2061,-22.9625,-98.224,-105.0114
C1CN(CCN1C2=NC(=CS2)C3=CC=C(C=C3)Br)S(=O)(=O)C4=CC=CC=C4,10.6921,0.0,3.9125,-10.5379,-80.6994,-62.7118
C[C@H]1C(=O)N[C@@H](C(=O)N([C@@H](C(=O)N[C@@H](C(=O)N([C@H]2[C@@H](C3=CC=C(C=C3)OC4=C(C=CC(=C4)C[C@@H](C(=O)N1)N(C2=O)C)O)O)C)C)CC5=CC=C(C=C5)OC)C)C,25.2232,4.5581,12.5055,-14.245,-258.86,-239.2495
COC1=CC=CC(=C1)C(=O)NC2=CC3=C(C=C2)C(=NC=N3)N4CCOCC4,10.6649,0.6354,5.0839,-13.6753,-100.4167,-101.7492
COC1=CC2=C(C=C1)C3=NNC(=C3CC2)C(=O)N4CCC5=C(C4)N=C6C=C(NN6C5=O)C7=CC=CC=C7,12.4364,1.6224,6.1361,-29.6526,-119.8946,-132.8982
COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=C(C=C3)OC4=CC=CC=C4)OC,10.0513,0.5978,4.2604,-19.1368,-85.7993,-95.9178
CCCC1=C(C(=O)NC(=C1)C)CNC(=O)C2=C3C=NN(C3=CC(=C2)C4=CC(=NC=C4)N5CCN(CC5)C)C(C)C,14.1014,1.4816,6.6776,-10.6732,-125.1782,-123.0734
CC1=CC=C(C=C1)C2=NC(=C(S2)C(=O)NC3=CC4=C(C=C3)NC(=O)[C@@H]5CCCN5C4=O)C,10.8342,1.5159,5.2088,-19.0042,-103.7815,-114.1175
CC1=C(C(N=C(N1)NC2=NC3=CC=CC=C3O2)C4=CC=CC=C4Br)C(=O)NC5=NC=CS5,8.8176,2.3918,5.4898,-21.9794,-105.5437,-122.0281
CC1=C(C(N=C(N1)NC2=NC3=CC=CC=C3O2)C4=CC=CC=C4Br)C(=O)NC5=CC=CC=C5,9.5158,2.2317,4.9121,-22.4745,-95.7595,-112.2286
C1=CC=C2C(=C1)C(=CC=N2)C3=NC4=CC=CC=C4C(=N3)NC5=CC(=C(C=C5)F)F,8.6466,0.6657,3.9211,-24.1377,-78.6283,-94.7712
CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=NC(=CS3)C4=CC(=CC=C4)F,9.3386,2.0585,4.862,-18.2184,-99.2478,-114.6494
C1=CC=C(C=C1)C2=CN=C(N=C2NC3=CC(=C(C=C3)F)F)C4=CC=NC=C4,8.5935,0.6936,3.8087,-19.144,-76.568,-88.2318
C1=CC(=CN=C1)CNC(=O)C2=NC(=C3N2C=CN=C3)C4=CN=C(C=C4)Cl,8.3011,0.7442,4.7903,-18.061,-89.281,-94.6455
C1=CC=C(C=C1)SC2=C(N(C3=C2C=C(C=C3)Cl)CC4=CC=C(C=C4)Cl)C(=O)O,8.1427,0.9816,2.8574,-14.8178,-65.2768,-76.3977
COC1=C(C=C(C=C1)Cl)NC(=O)C2=C(C3=CC4=C(C5CCN4CC5)N=C3S2)N,7.6409,2.5422,4.9434,-19.8095,-95.7505,-111.8544
CC1C2CN3CCC4=C(C3CC2C(=CO1)C(=O)OC)NC5=CC(=C(C=C45)OC)OC,12.3511,0.599,5.383,-9.6847,-111.454,-107.2011
CN1C2=C(C=C(S2)C(=O)NC3=C(C=CC(=C3)F)F)C(=N1)C4=CC=CC=C4F,7.6857,0.8974,3.8723,-16.7757,-83.4688,-98.74
CNC(=O)C1CCN(CC1)C2=NC(=CS2)C3=CC=C(C=C3)Br,8.8385,0.5579,3.7338,-5.3636,-74.0444,-71.4663
C1=CC(=CC(=C1)C2=NC=CC(=N2)N3C=CN=C3)C#N,6.6957,0.0,3.3572,-19.4801,-60.2347,-65.9144
CC1=CC(=O)N2C(=N1)N=C(N2)NC(=O)C3=CC=CC=C3OC,6.4496,2.0636,4.5638,-13.4953,-88.9702,-92.7504
CC1=CC(=NC2=CC=CC=C12)NC(=S)N3CCN(CC3)C4=CC=CC(=C4)C(F)(F)F,10.11,0.6758,4.2806,-10.2712,-87.67,-81.7449
C1=CC=C2C(=C1)/C(=C\C3=CC(=C(C(=C3)Br)O)Br)/C(=O)N2,4.5997,1.935,2.5468,-11.2217,-55.8335,-67.0552
CC1=C2C(=CC=C1)/C(=C\C3=CC(=C(C(=C3)Cl)O)Cl)/C(=O)N2,5.3037,1.8625,2.6481,-10.748,-57.9774,-68.7254
C1CCN(CC1)C2=NC=CC(=C2)C3=NC4=CC=CC=C4C(=N3)NC5=CC(=C(C=C5)F)F,10.273,0.6547,4.705,-18.0647,-91.8087,-96.3386
COC1=C(C=CN=C1OC)C2=NC3=CC=CC=C3C(=N2)NC4=CC(=C(C=C4)F)F,10.0395,0.6268,4.9918,-17.3691,-100.3865,-99.4274
CCOC(=O)N1CCN(CC1)CC2=NC3=C(N2C(C)C)C=CC(=C3)NC(=O)C4=CC=C(C=C4)OC,14.9642,0.6014,6.8231,-7.6891,-134.5976,-102.9602
C1CCN(CC1)C2=CC=CC(=C2)C3=CN=C(S3)N4CCC(CC4)C(=O)N,9.6933,1.288,4.4137,-7.4637,-83.3412,-81.7144
C1C(C2=C(NC1=O)N=C(S2)N)C3=C(C(=CC=C3)Cl)Cl,4.02,2.7433,3.3842,-8.3699,-65.7368,-74.0387
CCCCOC1=C(C=C(C=C1)C2C3=C(C(=O)N2CCCN(C)C)OC4=C(C3=O)C=C(C=C4)C)OCC,14.008,0.0,5.2514,-5.4129,-109.9646,-97.5774
CC1=NOC(=N1)[C@@H]2CN(C[C@H]2COC)C(=O)C3=NN(C4=CC=CC=C43)C,11.4131,0.0,5.293,-9.6156,-102.3552,-78.7801
COC1=CC=C(C=C1)C2C3=C(CCN2C(=O)NC4=CC=CC=C4)C5=C(N3)C=CC(=C5)OC,11.4907,1.3028,4.6853,-20.5387,-95.9098,-108.9072
C1CN2CCC1C3=C2C=C4C(=C(SC4=N3)C(=O)NC5=CC=CC(=C5)C#N)N,7.2848,2.4551,4.7643,-27.0402,-87.6839,-111.7537
CC1=CC(=NC2=C(C=NN12)C(=O)NC3=CC=C(C=C3)C#C)C,7.3988,0.856,3.3262,-17.729,-63.5068,-72.8187
COC1=C(C(=CC(=C1)CNCCO)Cl)OCC2=C(C=C(C=C2)Cl)Cl.Cl,7.4018,2.7169,3.3447,5.1369,-71.8289,-61.0304
C1CCC(CC1)CN2CCC(CC2)C3=NN(C(=O)N3)CC4=CC=CC=C4,9.3924,0.7079,3.6506,-2.3771,-69.9593,-60.2025
C1CN(CCC1C(=O)N)C2=NC(=CS2)C3=CC=CC=C3N,7.099,2.6254,4.5909,-8.3147,-85.1978,-85.572
CC(=O)N1CCC2=C(C1)SC3=C2C(=O)N(C(=O)N3CC4=CC(=CC=C4)C(F)(F)F)C5=CC=CC=C5,12.9682,0.0,5.4044,-16.4855,-116.6056,-96.7672
C1CCC(CC1)C(=O)NC2=CC=CC=C2C(=O)NC3=CC=CC(=C3)C(F)(F)F,10.0631,1.6317,4.4691,-4.4709,-98.6181,-91.3869
CN1C2=C(C=C(C=C2)S(=O)(=O)N(C)C)C=C1C(=O)NCCCOC,11.56,0.5438,5.2608,1.4662,-106.1685,-81.0787
C1=CC(=C(C(=C1)Cl)Cl)CNC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3,7.1846,1.6967,3.7346,-9.4039,-76.051,-79.7962
C1=CC=C(C=C1)C2=CSC(=N2)NC(=O)C3=C(C=NC=C3)NS(=O)(=O)C4=CC=C(C=C4)N,8.2831,3.3354,5.413,-20.1526,-104.6379,-121.9875
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=C(C=C(C=C5)F)Cl)F,9.4277,0.6401,4.138,-22.9986,-84.8862,-102.7292
CC1=C(NC(=C1C(=O)C)C)C(=O)NC2=CC(=CC=C2)[S+](=O)(NC3=CC=CC(=C3)C#N)[O-],11.1085,2.3152,5.9352,-15.7666,-120.5151,-128.7774
CCCC1=C(C(=O)NC(=C1)C)CNC(=O)C2=C3C=NN(C3=CC(=C2)C4=CN=C(C=C4)N5CCN(CC5)C(C)C)C(C)C,15.2157,1.7905,6.87,-8.4248,-130.203,-125.8348
C1COCCN1C2=CC=C(C=C2)NC3=NC(=CN4C3=NC=C4)C5=CC6=C(C=C5)C=NN6,9.8269,1.5459,5.5527,-24.7549,-102.1494,-112.4315
CC1=C(C(=NO1)C)[S+](=O)(N2CCC3(CC2)CC(=NO3)C4=CC(=CC=C4)C(F)(F)F)[O-],12.4959,0.0,5.3015,-2.8848,-114.3278,-80.535
C1CN(CCC1C#N)C2=NC(=CS2)C3=CC=C(C=C3)Br,7.6479,0.0,2.723,-10.5959,-52.433,-56.3029
CC1=NOC(=C1S(=O)(=O)N2CCC(CC2)C(=O)NC3=CC=C(C=C3)C#N)/C=C/C4=CC=CC=C4F,14.322,0.6253,5.9308,-15.7853,-122.5734,-116.6597
CC(C)(C#N)C1=CC=C(C=C1)C2=NC=C(C=C2)CN3CCN(CC3)C,10.0636,0.0,3.3914,-6.0649,-61.7473,-64.1608
COC1=C(C=C(C=C1)C(=O)NC2CCCC3=C2NC4=CC=CC=C34)OC,9.141,1.3898,3.8795,-13.4135,-80.0572,-89.7562
CC1=CC(=C(C=C1)O)C2=NNC(=C2)C3=CC=CC=C3C,6.0071,1.4805,2.2774,-12.721,-46.7242,-59.4452
CC1=CC2=C(N=C(C=C2N1)C3=C(ON=C3C)C)C4=CC(=CC=C4)O,7.5169,1.3994,3.6298,-17.0899,-71.0514,-84.1551
C1CCCN(CC1)CC(CN2C=C(C3=CC=CC=C32)/C=C/C(=O)C4=CC=C(C=C4)Br)O,11.437,0.6848,3.8578,-5.4669,-82.6355,-88.1025
C#CCNC(=O)C1=NC(=C2N1C=CC=C2)C3=CN=C(C=C3)Cl,6.4536,0.7387,3.3834,-17.1003,-64.856,-70.4151
C1=CC=C(C=C1)CNC(=O)C2=CN3C=C(SC3=N2)C4=CC=CC=C4,7.4959,0.8055,2.924,-18.8927,-58.2627,-66.1501
CC(C)NC1=C(N=C(O1)C2=CC=CC3=CC=CC=C32)C#N,7.0157,0.6446,3.0381,-16.0611,-57.6399,-62.4505
CC1=CC(=NC=C1)NC(=S)N2CCN(CC2)C3=CC=CC(=C3)C(F)(F)F,9.4008,0.6689,4.3421,-4.8652,-88.0004,-76.5674
CC1=C(C(N=C(N1)NC2=NC3=CC=CC=C3O2)C4=CC=CC=C4Cl)C(=O)NC5=CC=CC=C5,9.5922,2.1966,5.0088,-22.7399,-98.1256,-114.8122
CC1=CC(=NC=C1)NC(=S)N2CCC(CC2)C3=CC(=CC=C3)C(F)(F)F,9.1355,0.6639,3.6415,-3.4096,-76.7684,-65.9199
CC1=CC(=NC=C1)NC(=S)N2CCN(CC2)C3=CC(=C(C=C3)Cl)Cl,7.8893,0.6471,3.6023,-5.4068,-68.8789,-69.3037
CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=C(C=C2)OC(F)(F)F)C(=O)NC3=NC(=CS3)C4=CC=CC=C4,9.9856,2.0586,4.9343,-15.6158,-106.2407,-103.674
COC1=C(C=C(C=C1)Cl)C(=O)NC2=NC(=CS2)C3=CC=CC=C3,6.7101,1.0796,2.8922,-12.5133,-60.5944,-75.8227
C1=CC=C2C(=C1)C(C(=O)N2)CC3=CC(=C(C(=C3)Cl)O)Cl,5.2448,1.8736,2.6341,-9.0312,-57.9704,-67.0015
C1=CC=C(C(=C1)CNC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3)O,7.4765,2.457,4.2215,-12.8062,-85.5988,-92.9976
COC1=CC2=C(C=C1)NC(=O)C(=C2)C3=NOC(=N3)C4=CC(=CC=C4)OC,8.5099,0.8896,4.3302,-18.9206,-88.0185,-94.9319
C1=CC(=CC=C1NCC2=CC(=C(C=C2)Cl)Cl)[S+](=O)(NC3=NC=CS3)[O-],6.9305,1.6965,3.5797,-8.1398,-74.2547,-77.7649
CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=NC(=CS3)C4=NC5=CC=CC=C5S4,8.9121,2.0033,4.898,-23.8557,-95.5226,-114.2255
C1=CC=C2C(=C1)C=C(N=C2NC3=CC(=C(C=C3)F)F)C4=CC=NC=C4,7.5515,0.6392,3.176,-18.717,-65.5081,-81.848
CC1=CC=CC=C1C(=O)N2CCC3=C2C=CC(=C3)C4=C(SC(=N4)NC(=O)CC5=CC=CC=C5)C,11.4813,0.772,3.6539,-20.616,-74.8482,-90.4165
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=C(C(=C(C=C5)F)F)F)F,9.4198,0.6808,4.628,-23.0532,-96.7313,-111.2902
CC1=C(N=C(S1)NC(=O)CC2=CC3=C(C=C2)OCO3)C4=CC5=C(C=C4)N(CC5)C(=O)C6=CC=CC=C6Cl,11.8126,0.7961,4.901,-24.2405,-101.7628,-112.5294
C1CN2CCC1C3=C2C=C4C(=C(SC4=N3)C(=O)NC5=CC=C(C=C5)Cl)N,6.8513,2.3346,4.3546,-20.4934,-83.0753,-99.7657
CC1=CC=CC=C1C(=O)NC2=C(C3=C(S2)CC(CC3)C(C)(C)C)C(=O)NCC4=CC=CO4,10.2978,1.8498,3.8904,-9.0334,-81.8386,-90.8719
CC1=CC=C(C=C1)C(=O)N2CCCC(C2)C3=NN(C(=O)N3)C4=CC=C(C=C4)OC,11.7597,0.8108,4.924,-12.8109,-99.1763,-93.4335
C1C(C2=C(NC1=O)N=C(S2)N)C3=CC=C(C=C3)Br,4.2862,2.679,3.2843,-9.6456,-63.6304,-73.66
C1C(C2=C(NC1=O)N=C(S2)N)C3=C(C=CC=C3Cl)Cl,4.1489,2.7585,3.4187,-8.3671,-66.8495,-76.4125
C[C@H]1[C@@H](C(=O)N(C2=C(N1C(=O)C)C=C(C=C2)C#N)CC3=C(C=CC4=CC=CC=C43)C)NC(=O)[C@H](C)NC,15.9721,1.3955,6.4732,-15.1263,-128.0275,-127.1501
CC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)NC4=CC=CC=N4,8.1368,0.7066,2.8262,-19.7472,-56.2232,-75.9703
CC1=C(C=C(C=C1)N2C3=NC=NC(=C3C=N2)NC(C)COC)C,8.699,0.6364,4.2483,-6.9512,-78.5754,-70.7348
C1COCCN1C(=O)C2=NC(=C3N2C=CN=C3)C4=C(C=C(C=C4)Cl)Cl,8.477,0.0,4.1888,-10.9225,-82.9906,-71.1826
C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=C(C2=O)C(=O)NCC(=O)O)O,8.17,3.323,4.8223,-14.267,-102.9243,-111.235
CC1CCC(CC1)N2C3=C(C=CN=C3)C4=CN=C(N=C42)NC5=NC6=C(CN(CC6)C(=O)CO)C=C5,12.473,1.7763,6.6186,-16.5454,-124.3339,-121.1828
CC[C@@H](C)NC1=C(C=C(C(=C1)C(=O)NC2CC3CCC(C2)N3C4=NC=C(C=C4)C(=O)C5CC5)C)C(=O)N,13.7541,2.8819,6.8248,-8.2475,-133.611,-136.5046
COC1=CC=C(C=C1)N2C(=O)NC(=N2)C3CCCN(C3)C(=O)C4=CC(=CC=C4)OC,12.4547,0.7481,5.5839,-13.1231,-113.3765,-108.8566
C[C@@]1(CN(C[C@@]1(C)CO)C2=NC=C(C(=C2)C(=O)NC3=CC4=C(CCC5=C4N(N=C5C(=O)N)C6=CC=C(C=C6)F)C=C3)Cl)CO,14.5199,3.8498,8.3149,-15.7299,-167.4719,-171.1866
CCCOC(C1=CC=CC=C1Cl)C2=CC3=NC=CC(=C3N2)C(=O)O,7.313,1.994,3.8466,-7.8564,-80.4005,-88.2569
CN(C)C1CCN(C1)CC2=C(N=C3C=C(C(=CC3=C2)OC)OC)C4=CC(=CC=C4)Cl,11.2408,0.0,4.1926,-5.7873,-83.632,-81.8545
CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC3=C(C(=O)N(C3=O)C4=CC=CC=C4)Cl,8.7639,0.8783,4.521,-17.7413,-90.5489,-88.2209
CCOC(=O)N1CCN(CC1)CC2=NC3=C(N2CCC(C)C)C(=O)N(C(=O)N3C)C,14.8528,0.0,7.2601,1.6111,-139.9634,-65.5589
CC(C1=CC=CC=C1)NC2=C3C=NN(C3=NC=N2)C4=CC(=CC=C4)Cl,8.3559,0.6527,3.6596,-16.3272,-68.5631,-71.2159
CC(C)OC1=CC=CC(=C1)C2=CN=C(S2)N3CCC(CC3)C(=O)N,9.2253,1.3227,4.2855,-5.2325,-84.0275,-80.7141
CC1=C(C=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)NC4=CC=C(C=C4)N5C=NC=N5)C,10.7706,0.6533,4.1665,-24.4354,-80.3821,-90.7895
CC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC(=C2)C(=O)NC3=NC(=CS3)C4=CC=C(C=C4)Cl,9.5579,1.7124,4.2511,-17.3719,-88.7596,-99.7153
CC1=CC=C(C=C1)S(=O)(=O)NC2=CC(=C(C=C2)C(=O)NC3=NC(=CS3)C4=CC=CC=C4)Cl,9.1102,1.7686,4.0058,-17.3719,-82.9472,-96.4328
C1COCCN1[S+](=O)(C2=CN=C(S2)NC(=O)C3=CC(=CC=C3)Br)[O-],8.7737,0.8378,4.5331,-3.0185,-94.8004,-81.6694
C1=CC=C2C(=C1)/C(=C\C3=CC(=C(C(=C3)F)O)F)/C(=O)N2,4.9944,2.1081,2.9769,-13.3365,-67.0311,-80.3676
CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=CC=C(C=C3)N4CCOCC4,11.7529,1.7324,5.6194,-13.0938,-113.3445,-116.1028
C1=CC=C2C=C(C=CC2=C1)C(=O)NC3=CC=C(C=C3)C(=O)NC4=NC=CS4,8.0144,1.4445,3.5813,-20.921,-72.8726,-94.027
CC1=CC=C(C=C1)S(=O)(=O)N2C=C(C3=CC=CC=C32)C(=O)NC4=NC(=CS4)C5=CC=CC=C5,10.1417,0.8671,3.8373,-23.9308,-79.8573,-90.5793
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=C(C=C(C=C5)F)F)F,9.6594,0.6385,4.3791,-23.7923,-90.8931,-109.5748
CCC1=C(C=C(C=C1)NC(=O)C2=C(C(=C(N2)C)C(=O)C)C)[S+](=O)(NC3=CC=C(C=C3)Br)[O-],11.7129,2.2645,5.6702,-6.8511,-119.2601,-116.665
C1CCN(CC1)C(=O)C2=CC=C(C=C2)NC3=C4C(=NC(=N3)NC5CCC(CC5)N)N(C=N4)C6=CC(=CC=C6)F,13.3674,2.4922,7.6502,-16.0738,-143.7299,-131.2428
COC1=C(C=C(C=C1)C2=NN3C(=NC=C3NC4=CC=NC=C4)C=C2)OC,9.1085,0.8235,4.634,-18.7187,-88.2764,-93.6659
CN=C1CN=C(C2=C(N1)C=CC(=C2)Cl)C3=CC=CN3,6.0553,1.5176,3.5244,-10.6134,-65.0463,-72.1574
CC1=C(C(=NO1)C)[S+](=O)(N2CCC(CC2)C3=NN(C(=O)N3)C4=CC=C(C=C4)OC)[O-],13.1325,0.8688,6.4215,-7.6914,-130.2606,-100.4649
CCOC1=CC=CC=C1C(=O)NC2=CC=CC=C2C(=O)NC3=CC=CC(=C3)C(F)(F)F,10.3837,1.8139,4.8836,-10.6074,-108.1668,-107.1161
CC1=C(C=C(C=C1)N2C3=NC=NC(=C3C=N2)NCCCN4C=CN=C4)Cl,9.6952,0.5559,5.1487,-14.1397,-93.1062,-85.5092
C1CN(CCC1CNC(=O)NC2=CC(=C(C=C2)F)Cl)CC3=CC(=CC=C3)Cl,9.4445,1.2364,4.2441,-1.4129,-87.5456,-88.0467
CC1=C(SC(=N1)[C@@](C)(CO)O)C2=CC(=C(N=C2)N)O[C@H](C)C3=C(C=CC(=C3)F)N4N=CC=N4,10.6147,3.2415,6.7242,-10.9702,-132.5458,-132.8316
C1=CC(=CC(=C1)F)C2=CN3C(=CN=C3C4=CC=C(C=C4)C(=O)NCCCN5C=CN=C5)C=N2,12.1686,0.5888,5.6195,-22.2177,-109.038,-116.1059
CC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)O,6.5733,0.9762,2.3884,-14.0153,-51.9079,-65.9232
COC1=C(C=C(C=C1)C(=O)NC2CCCC3=C2NC4=C3C=CC=C4Cl)OC,9.0675,1.4725,4.0746,-11.8766,-84.9613,-93.2494
CC1=CC(=C(C=C1C)[N+](=O)[O-])C2=CC=C(O2)/C=C/3\C(=NN(C3=O)C4=CC=C(C=C4)C(=O)O)C,11.5438,1.0557,5.1198,-19.4817,-111.5328,-114.2222
CCN1CCN(CC1)C(=O)CCCN2C(=O)C3=NN(C(=C3C(=N2)C)C)C4=CC=C(C=C4)C,13.2973,0.0,5.5073,-5.7609,-104.5269,-79.8353
C1CN(CCC1(F)F)CCN2C3=C(C=C(C=C3)F)C(=N2)NC4=C(C=CN=C4)C(=O)O,11.186,2.1465,6.4836,-8.306,-132.8492,-129.3721
C1CN2CCC1C3=C2C=C4C(=C(SC4=N3)C(=O)NC5=CC(=C(C=C5)Cl)C(F)(F)F)N,7.1986,2.5383,5.0454,-16.8929,-100.8583,-106.3468
CC(C)C1=NC(=CS1)CN(C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC2=CC=CC=C2)C[C@@H]([C@H](CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)O,20.5917,3.1314,9.0429,-3.2651,-182.6452,-162.3187
COC1=CC=C(C=C1)C(=O)N2CCC3(CC2)CN(C3)C4=CC=CC(=C4)C5=CC=CC=C5,11.9619,0.0,3.1862,-16.0865,-67.7695,-75.4714
C1=CC=C(C(=C1)C2=CC=C(O2)/C=C\3/C(=O)N4C5=C(C=C(C=N5)Br)N=C4S3)C(=O)O,7.0381,1.0365,4.3446,-24.226,-89.6738,-104.1944
CC1=CC(=NO1)NC(=O)C2=CC=C(C=C2)NC(=O)CC3=CC(=C(C=C3)Cl)Cl,8.4073,1.4656,4.416,-10.8294,-90.9225,-98.2607
CC1=CC=C(C=C1)S(=O)(=O)NC2=CC(=CC(=C2)C(=O)NC3=NC(=CS3)C4=CC=CC=C4)Cl,9.4503,1.7737,4.1513,-17.3685,-86.4612,-99.9231
CCC1=CC2=C(C=C1)OC(=N2)NC3=NC(C4=C(N3)CCCC4=O)C5=C(C=NN5)Cl,8.0167,2.4355,5.3468,-16.8365,-101.5185,-111.4534
CC1=CC\2=C(C=C1)NC(=O)/C2=C/C3=CC(=C(C(=C3)Cl)O)Cl,5.1921,1.8845,2.6213,-10.7496,-57.6228,-68.3724
CC1=CC=CC=C1C(=O)N2CCC3=C2C=CC(=C3)C4=C(SC(=N4)NC(=O)CC5=CC6=C(C=C5)OCCO6)C,12.9245,0.7988,4.9106,-23.6662,-101.4094,-116.4981
CC1=NC=CC(=C1)C2=NC3=CC=CC=C3C(=N2)NC4=CC(=C(C=C4)F)F,8.1533,0.6402,3.8573,-17.7466,-76.4207,-86.6159
CC1=CC=C(C=C1)[S+](=O)(N2C=C(C3=CC=CC=C32)CC4=CC=C(C=C4)C5=CC=CC=C5)[O-],10.8391,0.0,1.9796,-21.3159,-49.5154,-50.7459
COC1=C(C=CC(=C1)NC2=NC(=NC3=CC=CC=C32)C4=CC=NC=C4)NS(=O)(=O)C,10.6125,1.6737,5.6195,-17.9269,-109.2975,-114.5726
C1=CC(=CC(=C1)C2=CN3C=NC=C3C(=C2)C4=CN=CC=C4)CO,7.8843,0.7648,3.0302,-17.8142,-60.4947,-71.6724
CN1C=CC2=C(N=C(C=C21)C3=CC=CC=C3C#N)C(=O)NCC4CCC(=O)N4,10.5002,1.6379,5.5907,-19.6075,-106.7685,-122.0704
CC1=NC2=C(C(=N1)NC3=NNC4=C3CN(C4(C)C)C(=O)N[C@H](CN(C)C)C5=CC=CC=C5)SC=C2,12.2722,2.0736,6.9297,-14.1588,-126.6284,-126.3803
C1CC1NC(=O)C2=NC(=C3N2C=CC=C3)C4=CN=CC=C4,6.9252,0.6825,3.4644,-15.998,-65.507,-70.8195
C1COCCN1C2=NC(=NC3=C2OC4=C3C=CC=N4)C5=CC(=CC=C5)O,9.0894,0.8189,4.9462,-19.2842,-96.8952,-90.1878
C1CNCC1NC2=CC=CC(=N2)C3=CN=C4N3C=C(C=C4)Cl,7.198,1.1522,4.1558,-11.6666,-76.1792,-78.5039
C1=CC2=C(C=C1Cl)NC(=O)C3=CSC=C3N2,3.454,1.6773,2.5195,-12.2283,-50.5532,-62.7814
CC1=CC=CC=C1CN2C(=O)C3=C(CCN(C3)CC4=CC=CC=C4)N5C2=NCC5,11.5273,0.0,3.8062,-14.4462,-73.5416,-63.4986
CC1=CC2=C(N=C(C=C2N1C)C3=C(ON=C3C)C)C4=C(C=C(C=C4)F)OC,9.6096,0.0,3.8036,-14.337,-76.8422,-87.226
C1=CC=C2C(=C1)C(=O)N3C4=CC=CC=C4C(=O)C3=N2,5.5704,0.0,2.546,-19.7026,-52.3915,-59.7152
CC1=CC2=C(C=CC=C2N1C3=NC4=C(COCC4)C(=N3)NCC5=CC=CC=C5)C(=O)N,10.6274,2.1501,5.5106,-18.9341,-105.1178,-110.0516
CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4,7.3841,0.0,2.6934,-15.8391,-51.3159,-51.1539
CSC1=NC(=CC(=N1)OC2=CC=C(C=C2)C3=NC(=NN3)NC4=CC=CC(=C4)C(F)(F)F)N,8.4982,3.3704,6.5391,-14.7781,-126.475,-117.1047
CN(C)C1=CC=CC(=C1)C2=CC(=NC=N2)N3CCC(CC3)C(=O)N,9.7371,1.3513,4.9795,-6.972,-91.7982,-87.1961
COC1=C(C=C2C(C3COC(=O)C3CC2=C1)C4=CC(=C(C=C4)O)OC)O,9.7798,1.8392,4.2858,-12.2384,-96.2602,-100.7896
C1=CC=C2C(=C1)N=C(N2/N=C/C3=CC=C(S3)[N+](=O)[O-])CO,6.3159,0.9818,3.2531,-12.803,-66.9497,-68.6648
