mol_idx,smiles,half-life,sdc,sdx,sa,dga,dgp,dgtot
1835,N=c1c2c(n(Cc3ccccc3)c3c1CCC3)CCC2,4.04,6.5952,0.6397,1.8017,-10.4641,-34.3657,-44.8298
1227,Cc1ccc(-c2cc(C(=O)NCc3cnn(C)c3C)c3cc(Br)ccc3n2)cc1,12.02,10.3224,0.657,5.6478,-14.6982,-80.0578,-90.9095
1500,NC(=O)C1CCN(c2nc(-c3ccc(OC(F)(F)F)cc3)cs2)CC1,7.66,8.6638,1.495,8.0235,-4.8398,-96.5467,-80.7406
1407,O=[S+]([O-])(Nc1ccccc1)c1ccc(NCc2cccc(C(F)(F)F)c2F)cc1,9.0,9.4692,1.5348,9.26,-7.3728,-98.3029,-90.6199
2138,Cc1cccc(NCc2ccc(O)c3ncccc23)c1,2.2,6.0802,1.4111,3.1605,-12.6105,-47.9266,-60.5371
2146,COc1ccccc1CNc1ccc(N2CCCCC2)cc1,2.19,8.0482,0.5874,3.385,-6.46,-51.4677,-57.9276
964,CC(C)c1ccc(-n2ncc3c(=O)n(CC(=O)Nc4cc(F)ccc4Cl)cnc32)cc1,20.0,10.5822,0.931,8.3096,-14.3715,-106.1535,-100.7771
1194,CC(Nc1ccc([S+](=O)([O-])Nc2nccs2)cc1)c1ccccc1,13.0,7.7258,1.5155,5.1336,-10.1027,-68.8511,-72.5131
399,CCOc1ccc(N2CC(c3nc(-c4ccccn4)no3)CC2=O)cc1,30.0,10.4684,0.0,6.5246,-14.721,-89.3398,-79.4689
585,C[S+](=O)([O-])c1ccc(-c2nc(C(=O)N3CCOCC3)n3ccccc23)cc1,30.0,11.0974,0.0,8.1477,-10.8391,-96.7344,-76.0005
949,COc1ccc(CN2CCNc3cc(Nc4ccccc4)ncc3C2)cc1O,20.4,9.5241,2.0931,6.1885,-13.6158,-91.6417,-105.2576
705,CC(C)(O)CNc1nc(Nc2ccnc(C(F)(F)F)c2)nc(-c2cccc(C(F)(F)F)n2)n1,30.0,9.625,2.4022,11.9057,-2.5343,-142.0997,-109.3593
432,O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1ccnc(-c2ccccc2)c1,30.0,9.5261,1.6495,6.729,-19.9638,-95.1351,-109.8953
293,C=C1C(=O)OC2C1CCC(C)C1(O)C=CC(=O)C21C,30.0,8.6123,0.7293,6.32,-1.6465,-71.1162,-65.4859
2211,CCc1cccc(NS(=O)(=O)c2ccc3c(c2)CC(C)N3C(=O)C2CC2)c1,1.96,10.2311,0.8046,5.9469,-9.2252,-77.1787,-71.0358
1762,OC(CCN1CCCCC1)c1ccc(-c2ccccc2)cc1,4.73,7.8,0.597,2.8812,-2.2046,-41.1841,-43.3887
2100,O=S(=O)(c1ccc2ccccc2c1)N1CCN(c2nc(-c3cccs3)nc3ccccc23)CC1,2.34,12.0646,0.0,5.6583,-23.1946,-83.5455,-75.0431
3,COc1ccc(Cl)cc1C(=O)Nc1ccc(NC(=O)c2ccco2)cc1,30.0,8.5459,1.746,8.0878,-13.7223,-97.8005,-107.3888
577,C[S+](=O)([O-])c1ccc(-c2nc(C(=O)N3CCOCC3)n3ccncc23)cc1,30.0,11.1812,0.0,8.6152,-10.8978,-105.4049,-85.127
2329,COc1ccccc1N1CCN(C2CCCCC2NS(=O)(=O)c2ccccc2)CC1,1.69,11.9623,0.8134,6.7109,-2.9785,-91.6124,-79.8057
340,COc1c(Cl)cc2c([nH]c3cnccc32)c1NC(=O)c1cccnc1C,30.0,7.7226,1.6232,6.305,-16.9973,-87.9204,-103.7065
1502,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,7.65,14.7315,1.3421,11.0749,-16.5372,-138.3176,-138.4564
926,CCN1C(=O)c2ccccc2[S@+]([O-])c2ccc(C(=O)NCc3ccc(C#N)cc3)cc21,21.0,11.6017,0.6192,7.7206,-19.9673,-95.8345,-110.8617
266,O=C(NC1CCCc2c1cnn2-c1ccc(O)cc1)c1ccccn1,30.0,8.6686,1.4462,5.8593,-15.6102,-84.0272,-93.1428
377,Cc1cnc(-c2ccccc2C2COC2)nc1NCc1ccc(-n2ccnn2)cc1,30.0,11.3599,0.6493,5.4476,-18.6043,-88.729,-91.4252
272,Cc1ccnc(NC(=S)N2CCN(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)c1,30.0,10.3458,0.7199,9.9905,-1.2652,-109.7875,-88.5594
697,COc1ccc(-n2nc(C3CCN(C(=O)C4CC4)CC3)[nH]c2=O)cc1,30.0,10.7476,0.7676,7.4193,-9.2131,-99.2283,-89.4589
1668,CCN(CC)CCO[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]32)C1,5.67,10.9014,0.0,4.6754,10.5606,-60.3624,-44.4078
245,COC(=O)c1ccnc(NC(=S)N2CCN(c3cccc(C(F)(F)F)c3)CC2)c1,30.0,11.1691,0.7098,9.6161,-5.7265,-114.2467,-97.2693
1855,COC(=O)c1ccc(NS(=O)(=O)c2c(C)nc3sccn3c2=O)cc1,3.88,9.1032,0.9175,8.1101,-12.2211,-100.4561,-94.1568
477,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCOCC1)CC2,30.0,13.2176,1.0216,9.8128,-27.074,-133.0624,-132.9206
1698,O=S(=O)(Nc1nccs1)c1ccc(NCc2ccc(Br)cc2O)cc1,5.4,7.4509,2.5111,6.7897,-11.0208,-89.0214,-94.8666
1279,Fc1cccc(Nc2nc(-c3ccncc3)nc3ccccc23)c1F,11.0,7.4335,0.8887,5.6288,-18.7451,-75.1721,-86.4857
2045,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,2.56,11.1163,0.8019,7.0787,-3.9076,-91.107,-89.7562
1408,O=C(Nc1ccc(Cl)c(S(=O)(=O)N2CCOCC2)c1)c1ccccc1,9.0,10.2592,0.6665,7.7492,-5.0288,-94.1186,-78.6414
1341,c1ccc2c(N3CCOCC3)nc(-c3ccncc3)nc2c1,10.0,8.6608,0.0,4.5084,-13.6286,-70.391,-69.59
251,COc1cc(=O)n2c(c1C(=O)N(C)Cc1cscn1)CCN(C(=O)c1ccc(C)cc1C)CC2,30.0,14.5165,0.0,9.1119,-11.3519,-117.8878,-103.1808
414,O=S(=O)(Nc1nc2ccccc2s1)c1ccc(NCc2ccc(Br)cc2O)cc1,30.0,8.4069,2.4291,7.0352,-16.414,-92.1838,-103.324
1750,Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)Nc2ccc(-c3ccccc3)cn2)cc1,4.9,9.8857,2.0672,5.6274,-19.4765,-79.1633,-92.6356
1985,CN(Cc1ccc(/C=C/C(=O)NO)cc1)CC12CC3CC(CC(C3)C1)C2,2.89,8.3756,1.6231,4.6325,-4.6145,-64.5854,-69.1999
311,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1nc(-c2cccnc2)nc2c1cnn2C,30.0,12.3369,1.3116,9.7895,-21.0883,-129.8858,-127.3251
894,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,22.08,19.5812,2.6577,12.4163,-3.3065,-170.8254,-156.026
1132,CC(=O)N1CCN(c2ccc(OCc3nn(C)c(C)c3-c3cccc4c(CCCOc5cccc6ccccc56)c(C(=O)O)n(Cc5cccnc5)c34)cc2)CC1,15.0,22.1651,0.8329,12.1822,-30.8336,-165.9277,-175.4486
2453,Cc1cccc(C)c1NC(=O)c1nc(SC(C)C)ncc1Cl,1.38,7.6255,0.8518,4.5968,-1.1783,-65.2323,-52.0713
16,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCN(C(=S)Nc4ccccc4)CC3)nc21,30.0,11.4702,1.7902,8.8271,-14.078,-124.6075,-115.2007
722,CC(C)CNC(=O)c1cn2cc(-c3ccccc3)sc2n1,30.0,7.0694,0.7619,3.9787,-9.8744,-59.3388,-58.1749
2219,CN(C)CCNC(=O)c1nc(-c2ccccc2)cc2[nH]ccc12,1.92,8.1306,1.3792,5.1794,-9.3194,-80.049,-84.6581
982,CC(C)(C)c1ccc(OCc2nn3c(-c4ccncc4)nnc3s2)cc1,19.58,8.55,0.0,4.0054,-14.2333,-64.1234,-65.396
2131,COc1ccc(CCNc2ncnc3onc(C)c23)c(OC)c1,2.23,9.2336,0.6507,6.5429,-9.8071,-89.9956,-87.3068
2030,Cc1n[nH]c(C)c1CCc1nc2c3ccccc3nc(SCC(=O)Nc3ccc(F)cc3)n2n1,2.67,11.6501,1.5536,7.9479,-18.2286,-113.6879,-111.4757
364,CC(=O)Nc1ccc(C(=O)Nc2ccccc2N)cc1,30.0,6.7573,2.734,5.9881,-9.4165,-84.1181,-93.5347
1436,Cc1sc(NC(=O)Cc2ccc3c(c2)OCO3)nc1-c1ccc2c(c1)CCN2C(=O)C1CCCCC1,8.6,12.8507,0.9538,8.168,-17.8608,-105.8724,-105.1333
183,CS(=O)(=O)c1ccccc1-c1csc(N2CCC(C(N)=O)CC2)n1,30.0,9.6317,1.4184,7.0066,-6.2948,-93.8278,-86.7641
986,COc1ccc(Nc2cc3c(nc2OC)nc(CCc2ccccc2)n3C)cn1,19.46,11.0291,0.8012,6.5011,-15.4907,-97.1121,-83.8159
1442,CCN(CC)C(=O)c1ccc2c(c1)ncn2-c1cccc(C)c1,8.5,8.9771,0.0,3.973,-9.5496,-59.9246,-53.3894
1265,COC(=O)[C@H](NC(=O)c1cc(-c2ccccc2)nc2ccccc12)c1ccccc1,11.03,10.8,0.7119,6.0213,-19.3225,-79.7621,-90.1267
1345,CO[C@@H]1/C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=N[C@H]2CC[C@H](O)O[C@@H]2C)C=C(NC(=O)/C(C)=C\C(=O)[C@@H]2C[C@@H]2[C@@H](O)[C@H](C)[C@@H](O)[C@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,9.93,24.8852,4.3574,22.727,-2.2911,-261.7758,-238.5554
1122,Cc1ccc(S(=O)(=O)Nc2cccc(C(=O)Nc3nc(-c4ccccc4)cs3)c2Cl)cc1,15.0,9.0891,1.9137,6.2582,-17.3746,-83.94,-96.3304
188,CN(C)C(=O)c1cccc(-c2csc(N3CCC(C(N)=O)CC3)n2)c1,30.0,10.3075,1.3763,6.9305,-6.9122,-98.2418,-89.2728
620,O=C(O)c1ccnc2cc(C(OCCN3CCCCC3)c3ccccc3Cl)[nH]c12,30.0,9.8648,1.8054,7.9043,-6.7227,-101.4516,-103.791
2276,O=C(NCc1ccccc1)C1CCN(c2nc(-c3ccc(Br)cc3)cs2)CC1,1.75,10.6553,0.5227,5.5672,-11.0522,-76.7953,-80.3517
615,Cc1nc(-c2ccccc2)cc([C@H]2CN3CC[C@H]2C[C@@H]3CNC2CCOCC2)n1,30.0,10.9526,0.5924,5.0964,-7.0604,-80.8585,-81.2722
1546,O=C(CSc1ccccc1)Nc1nnc(COc2ccc(Cl)cc2)s1,7.0,8.1071,0.9184,5.4346,-9.7502,-71.6099,-79.2835
995,Cc1ccc(S(=O)(=O)Nc2cncc(C(=O)Nc3nc(-c4ccccc4)cs3)c2)cc1,19.0,9.7544,2.0049,6.7815,-18.9638,-95.872,-108.1473
935,Cc1sc(NC(=O)Cc2ccc3c(c2)OCO3)nc1-c1ccc2c(c1)CCN2C(=O)c1ccccc1,21.0,12.4182,0.974,7.8374,-25.7857,-102.4035,-111.3437
372,Fc1ccc(Nc2nc(-n3ccnc3)nc3ccccc23)cc1F,30.0,7.2254,0.6661,5.8654,-18.6049,-79.6034,-80.5297
1380,O=C(Cc1ccc(O)cc1)N1CC(CNc2ccccc2)C2(C1)CN(c1ccccc1)C2,9.42,11.9322,1.1933,5.8913,-16.12,-85.2594,-93.5462
594,CN(C)C(=O)NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,30.0,11.2307,0.5345,6.8161,6.414,-92.9562,-71.8374
727,Cc1ccccc1C(=O)NC1CCN(c2ccc3nnc(C4CC4)n3n2)CC1,30.0,10.8856,0.5519,5.6244,-14.2379,-89.0016,-78.8139
1897,Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)Nc2cccc(-c3ccccc3)c2)cc1,3.5,10.1608,1.7066,5.3915,-19.4241,-73.2674,-86.0148
688,COc1ccc(-c2ccc3nc(-c4ccccc4C)oc3c2)c(OC)c1OC,30.0,10.4057,0.0,6.1885,-16.7965,-74.8185,-74.6026
1711,Cc1noc(C)c1CN1CCNc2cc(Nc3ccccc3)ncc2C1,5.25,9.1986,1.0768,4.9666,-11.9567,-81.2551,-88.6605
137,CCN(CCN(C)C)C(=O)C1CCN(S(=O)(=O)c2c(C)noc2/C=C/c2ccccc2F)CC1,30.0,15.4479,0.0,10.1516,2.5303,-126.6189,-89.1949
629,COCCn1ccc2c(C3=CCOCC3)nc(-c3cccc(NC(C)=O)c3)cc21,30.0,11.3058,0.5472,7.1396,-10.1942,-95.0972,-101.8661
335,CC[C@H](Nc1ncnc2nc[nH]c12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,30.0,9.9735,1.5929,7.5117,-21.8245,-112.6134,-116.7121
1526,Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)Nc2ccc(-c3ccccc3)cc2)cc1,7.3,10.2413,1.7363,5.4766,-19.4179,-74.3516,-86.7691
1994,CCOc1cc(-c2nccc3cc(OC)c(OC)cc23)cc(OCC)c1OCC,2.8,11.4606,0.0,7.8783,-7.3941,-92.7335,-88.0888
1110,COc1ccccc1-c1csc(N2CCC(C(N)=O)CC2)n1,15.03,8.3703,1.3513,5.8439,-7.4498,-81.3604,-81.755
1899,COc1cccc(CNc2ccc([S+](=O)([O-])Nc3cc4ccccc4s3)cc2)c1O,3.5,9.5157,2.3199,7.9761,-16.2381,-96.0799,-103.7822
1840,O=C1C2=C(Nc3ccccc3SC2c2ccco2)c2ccccc21,4.01,6.4363,0.6368,3.6191,-22.0074,-48.2891,-69.8393
711,CC(C)c1cc(C(=O)N2CC[C@@H](NC(=O)C3CC3)C2)n[nH]1,30.0,9.1101,1.2235,6.4514,-2.3945,-90.5914,-79.5234
1040,COc1cccc(NC(=S)N2CCN(c3cccc(C(F)(F)F)c3)CC2)n1,17.6,10.293,0.6607,8.3353,-5.1738,-100.4721,-84.6546
2135,CSc1ccccc1N1CCN(CCCCCC(=O)NC2CCCc3ccccc32)CC1,2.21,12.1835,0.4974,5.2296,-0.6089,-77.4691,-72.7363
1491,CCN1C(=O)c2ccccc2[S@+]([O-])c2ccc(C(=O)N[C@H](C)c3ccc(Br)cc3)cc21,7.7,11.3544,0.6196,7.8347,-12.044,-89.508,-97.0261
2462,CCCNC(=O)c1ccc2c(c1)N=C(C)c1c(C)ccc(C)c1S2,1.34,8.4634,0.5677,3.9451,-6.7151,-56.5141,-62.0308
1113,Cc1ccnc(NC(=S)N2CCN(c3cccc(C(F)(F)F)n3)CC2)c1,15.0,9.1236,0.6421,7.0459,-4.9158,-90.7455,-73.3811
466,O=C(Nc1ncc(Cc2ccc(C(F)(F)F)cc2)s1)c1ccc(-c2ccc([N+](=O)[O-])cc2)o1,30.0,9.7007,0.9908,9.5597,-16.7314,-101.6504,-101.5384
1554,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccc(Oc4ccccc4)cc3)cs2)cc1,6.9,11.5367,1.9567,7.4873,-25.0673,-104.2372,-125.9654
2503,CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,1.11,7.8716,0.0,3.7145,-8.8223,-55.2267,-54.5238
1909,O=C1CCCC2=C1C(c1[nH]ncc1Cl)N=C(Nc1nc3c(Cl)cccc3o1)N2,3.4,6.8133,2.7172,7.4138,-17.4054,-102.5321,-112.6739
1105,Cc1cc(C)nc(NC(=S)N2CCN(c3ccc4nsnc4c3)CC2)c1,15.23,9.044,0.7191,4.8152,-12.4085,-81.4348,-83.0263
1430,Nc1cc2nc3ccccc3oc-2cc1=O,8.63,4.243,1.7185,4.2489,-14.4218,-58.0551,-69.8745
339,Cc1ccc(C(N)=O)cc1Nc1nccc(-c2cn(C(C)C)c3cnccc23)n1,30.0,9.2456,2.1644,6.2281,-16.6143,-99.9229,-108.4231
2293,NC(=O)C1CCN(c2nccc(-c3ccc4c(c3)OCCO4)n2)CC1,1.71,10.2215,1.3734,7.5335,-11.7674,-104.2713,-96.6871
2118,CC(C)c1ccccc1-c1ncc(F)c(NC(C)(C)c2ccc(-c3cccnc3)cc2)n1,2.3,11.3965,0.8341,4.9929,-13.3031,-74.8309,-74.4395
1314,O=C(NC1CCCCC1)N1Cc2[nH]cnc2C[C@H]1c1nc(-c2cccc([N+](=O)[O-])c2)no1,10.27,12.1076,1.3421,9.5454,-15.4007,-128.222,-113.2422
1208,Fc1ccc(Nc2ccnc(-c3ccncc3)n2)cc1F,13.0,6.7264,0.8077,5.5184,-13.3569,-73.4818,-79.8407
2125,CCOC(=O)c1[nH]c(C)c(CCC(=O)N2CCN(c3cccc(C)c3C)CC2)c1C,2.27,12.4815,0.7361,7.2812,-2.2977,-96.5238,-77.9632
817,O=S(=O)(Nc1nccs1)c1ccc(NCc2cccc(Cl)c2Cl)cc1,25.0,6.9773,1.7265,5.5582,-9.4006,-73.8754,-78.5786
1068,C=C1C(=O)O[C@@H]2[C@@H]3O[C@]3(C)CCC=C(C)CC[C@H]12,16.67,7.5118,0.0,4.3618,-0.144,-49.6413,-35.3633
275,Cc1ccnc(NC(=S)N2CCN(c3ncc(C(F)(F)F)cc3Cl)CC2)c1,30.0,9.999,0.7868,8.4299,-3.3703,-103.9547,-85.4983
1753,Cc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1,4.87,6.8947,1.3691,3.7858,-8.9234,-66.5723,-58.7276
866,CCOC(=O)N1CCN(Cc2nc3c(c(=O)n(C)c(=O)n3C)n2CCC(C)C)CC1,23.0,15.0745,0.0,10.6623,1.6162,-141.6076,-65.4787
102,O=S(=O)(Nc1nc2n(n1)C(c1ccccc1)C=C(c1ccc(Cl)cc1)N2)c1ccccc1,30.0,9.4064,1.8699,6.1273,-22.0507,-87.6806,-92.8441
1588,CCn1c(C)c(C(C)=O)c(C)c1C(=O)Nc1cccc([S+](=O)([O-])N(C)C)c1,6.5,12.285,0.6905,9.1752,0.5579,-109.6432,-81.8996
108,Cc1ccc2nc(-c3cc(NC(=O)c4ccc5c(c4)OCCO5)ccc3Cl)oc2c1,30.0,9.5172,0.6528,7.3164,-21.1297,-90.314,-100.5234
2520,CCc1ccc(-n2c(=O)c3cccnc3n2CC(=O)Nc2cc(OC)ccc2OC)cc1,1.0,12.0279,0.9296,8.5205,-16.332,-110.6839,-109.8305
2497,CCN(CC)S(=O)(=O)c1ccc(N2CCCC2)c(NS(=O)(=O)c2ccc(C)cc2)c1,1.17,13.0047,0.9108,8.327,-1.2181,-107.7168,-76.0418
1405,CC(C)Oc1ccccc1C(=O)Nc1nc(-c2ccccc2)cs1,9.0,7.6196,0.9364,4.193,-11.8238,-58.3081,-72.5009
1260,CC[C@H]1CN(C)[C@H]2Cc3c([nH]c4ccccc34)C(=O)C[C@H]1[C@H]2C(=O)OC,11.29,9.8682,0.9389,6.2605,-5.2723,-81.352,-77.5727
1412,COc1cccc(Nc2ncc(-c3cccc(N(C)C)c3)c3c2OCC3)c1,8.98,9.5793,0.7594,5.3376,-15.0428,-76.4786,-87.795
1767,COc1ccc(-c2csc(NC(=O)c3ccncc3NS(=O)(=O)c3ccc(C)cc3)n2)cc1,4.7,10.655,1.9392,8.1105,-18.2816,-108.5915,-119.5926
1256,COc1ccc(Cn2c(C(=O)O)c(CNCc3cccc(OC)c3)c3ccc(C)cc32)cc1,11.61,12.2755,1.3728,8.0194,-13.7788,-101.4023,-111.5898
1545,NC(=O)C1CCN(c2nc(-c3ccc(F)cc3)cs2)CC1,7.09,7.7309,1.3997,5.919,-7.3911,-77.6212,-79.0247
713,COCCOc1cnc2ccn([C@H](C)c3nnc4c(F)cc(-c5cnn(C)c5)cn34)c(=O)c2c1,30.0,13.0642,0.0,9.8754,-17.6822,-130.2629,-114.9393
73,O=S(=O)(c1ccc(Cl)cc1)c1ccccn1,30.0,5.7479,0.0,3.9433,-6.3691,-47.7046,-41.7878
2173,c1ccc(Nc2cc3c(cn2)CN(Cc2ccc4[nH]ccc4c2)CCN3)cc1,2.09,8.7542,1.8646,4.155,-19.2149,-75.8021,-95.017
2515,O=C(COC(=O)CCC(=O)c1cccs1)NCc1ccco1,1.0,8.5151,0.5416,6.8699,-5.8685,-81.2745,-78.9782
482,Cc1ccc(CNc2ccccc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1,30.0,8.433,1.6621,3.7374,-18.6567,-59.44,-77.6334
1827,Cc1ccc(-c2cc(C(=O)Nc3ccc(S(=O)(=O)N(C)Cc4nccs4)cc3)c3ccccc3n2)cc1C,4.1,14.0627,0.6357,7.5533,-19.8187,-105.7013,-103.0476
1514,O=S(=O)(Nc1nccs1)c1ccc(NCc2ccc(Cl)cc2O)cc1,7.5,7.3733,2.3364,6.5974,-11.2781,-86.8301,-93.9031
1172,COc1ccc(C(=O)NC2CCN(c3cnn(CC4CC4)c(=O)c3)CC2)c(OC)n1,13.93,13.6771,0.83,9.7711,-7.8476,-131.1269,-109.2999
2064,CCOC(=O)c1ccc(NC2CCCCC2)c(N)c1,2.5,7.003,1.8817,5.2698,0.0692,-72.4392,-62.3343
2382,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,1.59,16.9723,2.2364,13.1095,-7.3004,-166.6546,-139.1289
406,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccc(Cl)cc3)cs2)cc1,30.0,9.0918,2.1129,6.8741,-17.4424,-93.5411,-106.1472
758,Cc1nc(-c2ccco2)cc([C@H]2CN3CC[C@H]2C[C@@H]3CNC(=O)NC2CCCCC2)n1,29.6,12.2111,1.1076,7.4528,-9.0334,-110.7234,-109.833
1406,COc1cc(NS(=O)(=O)c2ccc(C)cc2)c(C(=O)Nc2nc(-c3ccccc3)cs2)cc1OC,9.0,11.0562,1.9162,8.0343,-17.5446,-103.8236,-114.3317
1670,O=C(Nc1cccc(C(F)(F)F)c1)Nc1cc(S(=O)(=O)NC2CC2)ccc1-c1ccsc1,5.65,10.1042,2.2627,10.0832,-10.5242,-117.4703,-109.8957
1630,Cn1cc(S(=O)(=O)N2CCCCCC2)cc1C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,5.98,11.16,0.7355,10.0857,0.9026,-114.6923,-82.6078
2093,Oc1ccccc1NCC(O)Cn1ccc2ccccc21,2.37,7.0764,2.148,5.2442,-10.1364,-70.5488,-80.6852
744,Cc1cc(N2CCN(c3ccccc3)CC2)nc(-n2nc(C)cc2C)n1,30.0,9.7823,0.0,3.9349,-12.1321,-70.0719,-56.1147
807,COC[C@@H]1CN(C(=O)c2nn(C)c3ccccc23)C[C@H]1c1nc(C)no1,25.72,11.5339,0.0,7.4664,-9.6127,-102.9601,-78.9538
2338,COc1ccc2[nH]cc(CCNC(=O)c3cnn(-c4ccc(C)cc4)c3C3CCN(C(=O)OC(C)(C)C)CC3)c2c1,1.65,16.6586,1.2756,10.323,-12.1987,-139.6555,-123.3947
1358,O=C(c1ccc2c(c1)ncn2-c1ccc(Cl)cc1)N1CCCCC1,9.8,8.8293,0.0,4.7152,-12.3212,-65.1338,-62.7217
1952,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2Cl)c1,3.06,11.5325,1.4117,7.9099,-12.9211,-115.7031,-112.2658
2483,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)Nc1ccc(OCCOCCOCCOCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc1)c1nnc(C)n1-2,1.26,24.9181,2.6049,19.5756,-21.4422,-246.879,-228.4668
149,C[C@@H](O)CNC(C)(C)CC(=O)N[C@@H]1CCc2ccccc2N(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)C1=O,30.0,15.3458,2.9154,9.9866,-12.0377,-142.8993,-136.007
2498,CC(CNC(=O)C1CCN(Cc2cc3ccccc3n2Cc2ccccc2)CC1)c1ccccc1,1.15,12.9191,0.5215,4.3859,-12.7128,-69.7631,-79.446
1875,O=C(Nc1ccc(Br)cc1)c1ccc(F)c(S(=O)(=O)NC2CCCCCC2)c1,3.66,9.9733,1.5704,8.2197,-1.6799,-96.2788,-90.9954
693,COc1ccc(-n2nc(C3CCCN(C(=O)c4ccccc4)C3)[nH]c2=O)cc1,30.0,11.0837,0.8095,7.1264,-13.8122,-96.3725,-92.9333
819,Fc1ccc(-c2ccc(Nc3nc(-c4ccncc4)nc4ccccc34)cc2F)c(Cl)c1,25.0,9.6725,0.6396,6.8791,-22.9964,-87.3968,-105.1718
1810,COc1ccc(OC)c(-c2nc3c(C#N)c[nH]n3c2NC2CCCCC2)c1,4.2,8.7618,1.355,6.2578,-15.554,-91.3965,-102.8605
1488,CC(O)(C#Cc1ccc2c(c1)N(c1nc(N)ncc1Cl)CC2)c1nccs1,7.75,7.7322,2.5526,6.1975,-17.2004,-90.4685,-95.0096
1766,Cc1ccc(-c2csc(CCn3nc(C)c4c(C(F)(F)F)cc(=O)[nH]c43)n2)cc1,4.7,9.8161,0.8974,7.9792,-11.8355,-95.5177,-91.8445
702,CC/C=C\CC1C(=O)CCC1CC(=O)OC,30.0,8.6476,0.0,5.1234,6.4596,-58.067,-41.0717
2240,COc1cccc(-c2csc(NC(=O)c3ccncc3NS(=O)(=O)c3ccc(C)cc3)n2)c1,1.85,10.3566,1.8966,7.8009,-18.2894,-105.2776,-117.3593
922,CCOc1ccc(CNc2ccc3c(c2)ncn3C)cc1,21.0,7.8211,0.5944,3.9333,-10.3197,-60.6109,-62.9727
906,Cn1ccc2c(C(=O)NCC3CCC(=O)N3)nc(-c3ccccc3C#N)cc21,21.92,10.2767,1.4733,6.9805,-19.6171,-103.4383,-119.7757
455,COc1ccc(NC(=O)c2[nH]c(C)cc2C)cc1[S+](=O)([O-])Nc1ccc(Br)cc1,30.0,9.7468,2.0923,9.1048,-8.731,-109.0497,-110.9279
1531,Cc1cnc(-c2ccccc2C(C)(C)C)nc1NCc1ccc(-n2ccnn2)cc1,7.25,10.7427,0.6008,4.0419,-14.091,-73.7114,-71.3481
1847,CCC(=O)N1CCN(c2ccc(-n3c(=O)ccc4cnc5ccc(-c6cnc7ccccc7c6)cc5c43)cc2C(F)(F)F)CC1,3.91,16.6798,0.0,10.6676,-26.6598,-132.4136,-131.8195
1916,COc1ccccc1NC(=O)C1=C(C)Nc2c(C(=O)Nc3ccc(F)cc3)cnn2C1c1ccc(Cl)cc1,3.34,12.358,2.384,10.5728,-21.7394,-133.7304,-152.7183
168,CC(=O)OC[C@]12CCC(C)=C[C@H]1O[C@@H]1[C@H](O)[C@@H](OC(C)=O)[C@@]2(C)[C@]12CO2,30.0,12.944,0.8098,10.6972,2.6326,-118.5521,-90.9453
731,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2ccn[nH]2)c1,30.0,10.2042,2.2648,10.0506,-10.5026,-126.913,-122.3886
